S,A
34.33830172,7.271200522
34.40605239,7.255533796
34.47380307,7.278559136
34.54607046,7.229659961
34.61382114,7.284256127
34.68157182,7.274049018
34.75383921,7.235356952
34.82158988,7.279983384
34.89385727,7.243902439
34.96160795,7.242478191
35.03387534,7.321523945
35.10162602,7.285680375
35.17389341,7.256958044
35.24164408,7.229659961
35.31391147,7.374695864
35.38617886,7.301347101
35.45392954,7.248175182
35.52619693,7.376120112
35.59846432,7.265503531
35.666215,7.304195597
35.73848238,7.35451902
35.81074977,7.340276541
35.88301716,7.376120112
35.95528455,7.264079283
36.02755194,7.348822028
36.09981933,7.347397781
36.17208672,7.423595039
36.24435411,7.320099697
36.3166215,7.31155421
36.38888889,7.394872708
36.46115628,7.378968607
36.53342367,7.403418195
36.60569106,7.401993947
36.68247516,7.364726129
36.75474255,7.343125037
36.82700994,7.388938342
36.90379404,7.407690938
36.97606143,7.411963682
37.04832882,7.392024212
37.12511292,7.338852294
37.19738031,7.39344846
37.27416441,7.377544359
37.3464318,7.281407632
37.4232159,7.413387929
37.49548329,7.378968607
37.57226739,7.419322295
37.64905149,7.386089846
37.72131888,7.344549285
37.79810298,7.413387929
37.87488708,7.404842443
37.94715447,7.364726129
38.02393857,7.33149368
38.10072267,7.343125037
38.17750678,7.364726129
38.25429088,7.343125037
38.33107498,7.374695864
38.40785908,7.387514094
